Orig Sort,industry_id_new,industry,industry_en,id_field,field_sort_key,field_name_de,field_name_en,sub_topic_sort,sub_topic_name_de,sub_topic_name_en,criteria_name_de,criteria_name_en,criteria_type_de,criteria_type_en,version,exclude_ghg,import_handler_ghg_exclusion,Ind_Cr_Id,,,industry_en,criteria_name_en
485,85,Fahrzeughandel und -Werkstätten,vehicle,85_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,85_5,,,vehicle,Carbon Footprint
486,85,Fahrzeughandel und -Werkstätten,vehicle,85_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Wiedernutzung und Recycling,Reuse and recycling,Maßnahmen/Lösungen,Action/Solution,5,,6,85_6,,,vehicle,Reuse and recycling
487,85,Fahrzeughandel und -Werkstätten,vehicle,85_3,3,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Arbeitsschutz,Occupational safety and health,Maßnahmen/Lösungen,Action/Solution,5,,7,85_7,,,vehicle,Occupational safety and health
545,86,Mobilitätsdienstleistungen,mobility_services,86_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,1,86_1,,,mobility_services,Mobility and travel
546,86,Mobilitätsdienstleistungen,mobility_services,86_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,2,86_2,,,mobility_services,Renewable energies
547,86,Mobilitätsdienstleistungen,mobility_services,86_1,1,Klima,Climate,3,Klimaschutz,Climate protection,CO2-Transparenz und -Anreize,CO2 transparency and incentives,Maßnahmen/Lösungen,Action/Solution,5,,3,86_3,,,mobility_services,CO2 transparency and incentives
548,86,Mobilitätsdienstleistungen,mobility_services,86_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,4,86_4,,,mobility_services,Climate neutral operation
549,86,Mobilitätsdienstleistungen,mobility_services,86_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,86_5,,,mobility_services,Carbon Footprint
550,86,Mobilitätsdienstleistungen,mobility_services,86_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Sharing,Sharing,Maßnahmen/Lösungen,Action/Solution,5,,6,86_6,,,mobility_services,Sharing
551,86,Mobilitätsdienstleistungen,mobility_services,86_3,3,Gesellschaft,Society,12,Endkunden,End customers,Gesundheit,Health,Maßnahmen/Lösungen,Action/Solution,5,,7,86_7,,,mobility_services,Health
553,87,Transport- und Logistikwirtschaft,transportation,87_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Transport,Transportation,Maßnahmen/Lösungen,Action/Solution,5,,1,87_1,,,transportation,Transportation
554,87,Transport- und Logistikwirtschaft,transportation,87_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,2,87_2,,,transportation,Energy efficiency
555,87,Transport- und Logistikwirtschaft,transportation,87_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,3,87_3,,,transportation,Renewable energies
556,87,Transport- und Logistikwirtschaft,transportation,87_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Gebäude,Buildings,Maßnahmen/Lösungen,Action/Solution,5,,4,87_4,,,transportation,Buildings
557,87,Transport- und Logistikwirtschaft,transportation,87_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,87_5,,,transportation,Carbon Footprint
558,87,Transport- und Logistikwirtschaft,transportation,87_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,6,87_6,,,transportation,Circular solutions
559,87,Transport- und Logistikwirtschaft,transportation,87_3,3,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Arbeitsbedingungen,Working conditions,Maßnahmen/Lösungen,Action/Solution,5,,7,87_7,,,transportation,Working conditions
561,88,Verkehrsinfrastruktur,transportation_infrastructure,88_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Transport,Transportation,Maßnahmen/Lösungen,Action/Solution,5,,1,88_1,,,transportation_infrastructure,Transportation
562,88,Verkehrsinfrastruktur,transportation_infrastructure,88_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,2,88_2,,,transportation_infrastructure,Mobility and travel
563,88,Verkehrsinfrastruktur,transportation_infrastructure,88_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,3,88_3,,,transportation_infrastructure,Climate neutral operation
564,88,Verkehrsinfrastruktur,transportation_infrastructure,88_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,4,88_4,,,transportation_infrastructure,Carbon Footprint
565,88,Verkehrsinfrastruktur,transportation_infrastructure,88_1,1,Klima,Climate,4,Klimaanpassung,Climate adaptation,Klimaresilienz,Climate resilience,Maßnahmen/Lösungen,Action/Solution,5,,5,88_5,,,transportation_infrastructure,Climate resilience
566,88,Verkehrsinfrastruktur,transportation_infrastructure,88_2,2,Natur,Nature,8,Biodiversität,Biodiversity,Flächenversiegelung,Land sealing,Maßnahmen/Lösungen,Action/Solution,5,,6,88_6,,,transportation_infrastructure,Land sealing
567,88,Verkehrsinfrastruktur,transportation_infrastructure,88_3,3,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Materialien,Materials,Maßnahmen/Lösungen,Action/Solution,5,,7,88_7,,,transportation_infrastructure,Materials
729,89,Beherbergungswirtschaft,accomodation,89_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Gebäude,Buildings,Maßnahmen/Lösungen,Action/Solution,5,,1,89_1,,,accomodation,Buildings
730,89,Beherbergungswirtschaft,accomodation,89_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,2,89_2,,,accomodation,Energy efficiency
731,89,Beherbergungswirtschaft,accomodation,89_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,3,89_3,,,accomodation,Renewable energies
732,89,Beherbergungswirtschaft,accomodation,89_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,4,89_4,,,accomodation,Mobility and travel
733,89,Beherbergungswirtschaft,accomodation,89_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,89_5,,,accomodation,Carbon Footprint
734,89,Beherbergungswirtschaft,accomodation,89_2,2,Natur,Nature,8,Biodiversität,Biodiversity,Nachhaltige Lebensmittel,Sustainable food,Maßnahmen/Lösungen,Action/Solution,5,,6,89_6,,,accomodation,Sustainable food
735,89,Beherbergungswirtschaft,accomodation,89_3,3,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Abfallvermeidung,Waste prevention,Maßnahmen/Lösungen,Action/Solution,5,,7,89_7,,,accomodation,Waste prevention
737,90,Gastronomie,gastronomy,90_1,1,Natur,Nature,8,Biodiversität,Biodiversity,Pflanzenbasierte Ernährung,Plant-based nutrition,Maßnahmen/Lösungen,Action/Solution,5,,1,90_1,,,gastronomy,Plant-based nutrition
738,90,Gastronomie,gastronomy,90_1,1,Natur,Nature,8,Biodiversität,Biodiversity,Nachhaltige Lebensmittel,Sustainable food,Maßnahmen/Lösungen,Action/Solution,5,,2,90_2,,,gastronomy,Sustainable food
739,90,Gastronomie,gastronomy,90_1,1,Natur,Nature,8,Biodiversität,Biodiversity,Lebensmittelabfälle,Food waste,Maßnahmen/Lösungen,Action/Solution,5,,3,90_3,,,gastronomy,Food waste
740,90,Gastronomie,gastronomy,90_1,1,Natur,Nature,8,Biodiversität,Biodiversity,Tierwohl,Animal Welfare,Maßnahmen/Lösungen,Action/Solution,5,,4,90_4,,,gastronomy,Animal Welfare
741,90,Gastronomie,gastronomy,90_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,5,90_5,,,gastronomy,Climate neutral operation
742,90,Gastronomie,gastronomy,90_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,90_6,,,gastronomy,Carbon Footprint
743,90,Gastronomie,gastronomy,90_3,3,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Verpackung,Packing,Maßnahmen/Lösungen,Action/Solution,5,,7,90_7,,,gastronomy,Packing
745,91,Touristik,tourism,91_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,1,91_1,,,tourism,Mobility and travel
746,91,Touristik,tourism,91_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,2,91_2,,,tourism,Renewable energies
747,91,Touristik,tourism,91_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,3,91_3,,,tourism,Climate neutral operation
748,91,Touristik,tourism,91_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,4,91_4,,,tourism,Carbon Footprint
749,91,Touristik,tourism,91_1,1,Klima,Climate,4,Klimaanpassung,Climate adaptation,Klimaresilienz,Climate resilience,Maßnahmen/Lösungen,Action/Solution,5,,5,91_5,,,tourism,Climate resilience
750,91,Touristik,tourism,91_2,2,Natur,Nature,8,Biodiversität,Biodiversity,Ökosysteme,Ecosystems,Maßnahmen/Lösungen,Action/Solution,5,,6,91_6,,,tourism,Ecosystems
751,91,Touristik,tourism,91_3,3,Gesellschaft,Society,11,Gemeinschaften,Communities,Regionale Wirkung,Regional impact,Maßnahmen/Lösungen,Action/Solution,5,,7,91_7,,,tourism,Regional impact
753,92,Veranstaltungs- und Messewirtschaft,event,92_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Gebäude,Buildings,Maßnahmen/Lösungen,Action/Solution,5,,1,92_1,,,event,Buildings
754,92,Veranstaltungs- und Messewirtschaft,event,92_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,2,92_2,,,event,Mobility and travel
755,92,Veranstaltungs- und Messewirtschaft,event,92_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,3,92_3,,,event,Energy efficiency
756,92,Veranstaltungs- und Messewirtschaft,event,92_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,4,92_4,,,event,Renewable energies
757,92,Veranstaltungs- und Messewirtschaft,event,92_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,92_5,,,event,Carbon Footprint
758,92,Veranstaltungs- und Messewirtschaft,event,92_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,6,92_6,,,event,Circular solutions
759,92,Veranstaltungs- und Messewirtschaft,event,92_3,3,Natur,Nature,8,Biodiversität,Biodiversity,Nachhaltige Lebensmittel,Sustainable food,Maßnahmen/Lösungen,Action/Solution,5,,7,92_7,,,event,Sustainable food
433,93,Spielwaren und Freizeitartikel,toys,93_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Circular Design,Circular design,Maßnahmen/Lösungen,Action/Solution,5,,1,93_1,,,toys,Circular design
434,93,Spielwaren und Freizeitartikel,toys,93_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Materialien,Materials,Maßnahmen/Lösungen,Action/Solution,5,,2,93_2,,,toys,Materials
435,93,Spielwaren und Freizeitartikel,toys,93_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Wiedernutzung und Recycling,Reuse and recycling,Maßnahmen/Lösungen,Action/Solution,5,,3,93_3,,,toys,Reuse and recycling
436,93,Spielwaren und Freizeitartikel,toys,93_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Verpackung,Packing,Maßnahmen/Lösungen,Action/Solution,5,,4,93_4,,,toys,Packing
437,93,Spielwaren und Freizeitartikel,toys,93_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,5,93_5,,,toys,Climate neutral operation
438,93,Spielwaren und Freizeitartikel,toys,93_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,93_6,,,toys,Carbon Footprint
439,93,Spielwaren und Freizeitartikel,toys,93_3,3,Gesellschaft,Society,12,Endkunden,End customers,Bildung,Education,Maßnahmen/Lösungen,Action/Solution,5,,7,93_7,,,toys,Education
761,94,Freizeitwirtschaft,leisure_industry,94_1,1,Gesellschaft,Society,12,Endkunden,End customers,Gesundheit,Health,Maßnahmen/Lösungen,Action/Solution,5,,1,94_1,,,leisure_industry,Health
762,94,Freizeitwirtschaft,leisure_industry,94_1,1,Gesellschaft,Society,12,Endkunden,End customers,Zusammenhalt,Social cohesion,Maßnahmen/Lösungen,Action/Solution,5,,2,94_2,,,leisure_industry,Social cohesion
763,94,Freizeitwirtschaft,leisure_industry,94_1,1,Gesellschaft,Society,12,Endkunden,End customers,Soziale Wirkung,Social impact,Maßnahmen/Lösungen,Action/Solution,5,,3,94_3,,,leisure_industry,Social impact
764,94,Freizeitwirtschaft,leisure_industry,94_1,1,Gesellschaft,Society,11,Gemeinschaften,Communities,Regionale Wirkung,Regional impact,Maßnahmen/Lösungen,Action/Solution,5,,4,94_4,,,leisure_industry,Regional impact
765,94,Freizeitwirtschaft,leisure_industry,94_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,5,94_5,,,leisure_industry,Climate neutral operation
766,94,Freizeitwirtschaft,leisure_industry,94_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,94_6,,,leisure_industry,Carbon Footprint
767,94,Freizeitwirtschaft,leisure_industry,94_3,3,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Arbeitsbedingungen,Working conditions,Maßnahmen/Lösungen,Action/Solution,5,,7,94_7,,,leisure_industry,Working conditions
665,95,Werbung und PR,advertising,95_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Lifestyle,Lifestyles,Maßnahmen/Lösungen,Action/Solution,5,,1,95_1,,,advertising,Lifestyles
666,95,Werbung und PR,advertising,95_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimakommunikation,Climate communication,Maßnahmen/Lösungen,Action/Solution,5,,2,95_2,,,advertising,Climate communication
667,95,Werbung und PR,advertising,95_1,1,Klima,Climate,3,Klimaschutz,Climate protection,CO2-Transparenz und -Anreize,CO2 transparency and incentives,Maßnahmen/Lösungen,Action/Solution,5,,3,95_3,,,advertising,CO2 transparency and incentives
668,95,Werbung und PR,advertising,95_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,4,95_4,,,advertising,Climate neutral operation
669,95,Werbung und PR,advertising,95_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,95_5,,,advertising,Carbon Footprint
670,95,Werbung und PR,advertising,95_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,6,95_6,,,advertising,Circular solutions
671,95,Werbung und PR,advertising,95_3,3,Gesellschaft,Society,12,Endkunden,End customers,Verbraucherschutz,Consumer protection,Maßnahmen/Lösungen,Action/Solution,5,,7,95_7,,,advertising,Consumer protection
569,96,Medienwirtschaft,media,96_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimakommunikation,Climate communication,Maßnahmen/Lösungen,Action/Solution,5,,1,96_1,,,media,Climate communication
570,96,Medienwirtschaft,media,96_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimalösungen und -Beratung,Climate solutions and consulting,Maßnahmen/Lösungen,Action/Solution,5,,2,96_2,,,media,Climate solutions and consulting
571,96,Medienwirtschaft,media,96_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,3,96_3,,,media,Climate neutral operation
572,96,Medienwirtschaft,media,96_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,4,96_4,,,media,Carbon Footprint
573,96,Medienwirtschaft,media,96_1,1,Klima,Climate,4,Klimaanpassung,Climate adaptation,Klimarisiken,Climate risks,Maßnahmen/Lösungen,Action/Solution,5,,5,96_5,,,media,Climate risks
574,96,Medienwirtschaft,media,96_2,2,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Chancengerechtigkeit,Equal Opportunity,Maßnahmen/Lösungen,Action/Solution,5,,6,96_6,,,media,Equal Opportunity
575,96,Medienwirtschaft,media,96_3,3,Gesellschaft,Society,12,Endkunden,End customers,Zusammenhalt,Social cohesion,Maßnahmen/Lösungen,Action/Solution,5,,7,96_7,,,media,Social cohesion
769,97,Kulturwirtschaft,cultural,97_1,1,Gesellschaft,Society,12,Endkunden,End customers,Bildung,Education,Maßnahmen/Lösungen,Action/Solution,5,,1,97_1,,,cultural,Education
770,97,Kulturwirtschaft,cultural,97_1,1,Gesellschaft,Society,12,Endkunden,End customers,Zusammenhalt,Social cohesion,Maßnahmen/Lösungen,Action/Solution,5,,2,97_2,,,cultural,Social cohesion
771,97,Kulturwirtschaft,cultural,97_1,1,Gesellschaft,Society,12,Endkunden,End customers,Soziale Wirkung,Social impact,Maßnahmen/Lösungen,Action/Solution,5,,3,97_3,,,cultural,Social impact
772,97,Kulturwirtschaft,cultural,97_1,1,Gesellschaft,Society,11,Gemeinschaften,Communities,Regionale Wirkung,Regional impact,Maßnahmen/Lösungen,Action/Solution,5,,4,97_4,,,cultural,Regional impact
773,97,Kulturwirtschaft,cultural,97_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,5,97_5,,,cultural,Climate neutral operation
774,97,Kulturwirtschaft,cultural,97_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,97_6,,,cultural,Carbon Footprint
775,97,Kulturwirtschaft,cultural,97_3,3,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Arbeitsbedingungen,Working conditions,Maßnahmen/Lösungen,Action/Solution,5,,7,97_7,,,cultural,Working conditions
641,98,Prüfung und Beratung,auditing,98_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimalösungen und -Beratung,Climate solutions and consulting,Maßnahmen/Lösungen,Action/Solution,5,,1,98_1,,,auditing,Climate solutions and consulting
642,98,Prüfung und Beratung,auditing,98_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Sustainable Finance,Sustainable finance,Maßnahmen/Lösungen,Action/Solution,5,,2,98_2,,,auditing,Sustainable finance
643,98,Prüfung und Beratung,auditing,98_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,3,98_3,,,auditing,Mobility and travel
644,98,Prüfung und Beratung,auditing,98_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,4,98_4,,,auditing,Renewable energies
645,98,Prüfung und Beratung,auditing,98_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,98_5,,,auditing,Carbon Footprint
646,98,Prüfung und Beratung,auditing,98_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,6,98_6,,,auditing,Circular solutions
647,98,Prüfung und Beratung,auditing,98_3,3,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Chancengerechtigkeit,Equal Opportunity,Maßnahmen/Lösungen,Action/Solution,5,,7,98_7,,,auditing,Equal Opportunity
673,99,Personalvermittler,recruitment,99_1,1,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Arbeitsbedingungen,Working conditions,Maßnahmen/Lösungen,Action/Solution,5,,1,99_1,,,recruitment,Working conditions
674,99,Personalvermittler,recruitment,99_1,1,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Chancengerechtigkeit,Equal Opportunity,Maßnahmen/Lösungen,Action/Solution,5,,2,99_2,,,recruitment,Equal Opportunity
675,99,Personalvermittler,recruitment,99_1,1,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Arbeitsschutz,Occupational safety and health,Maßnahmen/Lösungen,Action/Solution,5,,3,99_3,,,recruitment,Occupational safety and health
676,99,Personalvermittler,recruitment,99_1,1,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Weiterbildung,Professional education,Maßnahmen/Lösungen,Action/Solution,5,,4,99_4,,,recruitment,Professional education
677,99,Personalvermittler,recruitment,99_2,2,Gesellschaft,Society,11,Gemeinschaften,Communities,Regionale Wirkung,Regional impact,Maßnahmen/Lösungen,Action/Solution,5,,5,99_5,,,recruitment,Regional impact
679,99,Personalvermittler,recruitment,99_3,3,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,6,99_6,,,recruitment,Mobility and travel
678,99,Personalvermittler,recruitment,99_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,7,99_7,,,recruitment,Carbon Footprint
681,100,Gewerbedienstleistungen,commercial,100_1,1,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Arbeitsbedingungen,Working conditions,Maßnahmen/Lösungen,Action/Solution,5,,1,100_1,,,commercial,Working conditions
682,100,Gewerbedienstleistungen,commercial,100_1,1,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Chancengerechtigkeit,Equal Opportunity,Maßnahmen/Lösungen,Action/Solution,5,,2,100_2,,,commercial,Equal Opportunity
683,100,Gewerbedienstleistungen,commercial,100_1,1,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Arbeitsschutz,Occupational safety and health,Maßnahmen/Lösungen,Action/Solution,5,,3,100_3,,,commercial,Occupational safety and health
684,100,Gewerbedienstleistungen,commercial,100_1,1,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Weiterbildung,Professional education,Maßnahmen/Lösungen,Action/Solution,5,,4,100_4,,,commercial,Professional education
685,100,Gewerbedienstleistungen,commercial,100_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Papier und Digital,Paper and digital,Maßnahmen/Lösungen,Action/Solution,5,,5,100_5,,,commercial,Paper and digital
687,100,Gewerbedienstleistungen,commercial,100_3,3,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,6,100_6,,,commercial,Climate neutral operation
686,100,Gewerbedienstleistungen,commercial,100_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,7,100_7,,,commercial,Carbon Footprint
417,deleted,#N/A,#N/A,deleted_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Gebäude,Buildings,Maßnahmen/Lösungen,Action/Solution,5,,1,deleted_1,,,#N/A,Buildings
418,deleted,#N/A,#N/A,deleted_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,2,deleted_2,,,#N/A,Energy efficiency
419,deleted,#N/A,#N/A,deleted_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,3,deleted_3,,,#N/A,Renewable energies
420,deleted,#N/A,#N/A,deleted_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,4,deleted_4,,,#N/A,Climate neutral operation
421,deleted,#N/A,#N/A,deleted_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,deleted_5,,,#N/A,Carbon Footprint
422,deleted,#N/A,#N/A,deleted_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Materialien,Materials,Maßnahmen/Lösungen,Action/Solution,5,,6,deleted_6,,,#N/A,Materials
423,deleted,#N/A,#N/A,deleted_3,3,Gesellschaft,Society,12,Endkunden,End customers,Bezahlbarkeit,Affordability,Maßnahmen/Lösungen,Action/Solution,5,,7,deleted_7,,,#N/A,Affordability
424,deleted,#N/A,#N/A,deleted_4,4,Klima,Climate,3,Klimaschutz,Climate protection,exclude,Greenhouse Gas Emissions,Indikator Kommentar,Indicator,5,x,x,deleted_x,,,#N/A,Greenhouse Gas Emissions
